id,title,description,link,image_link,additional_image_link,price,sale_price,availability,brand,condition,product_type,google_product_category,gtin,mpn,item_group_id,color,size,age_group,gender,material,pattern,shipping_weight
"19488","C50 Pro 2.19 inch TFT Screen BT Outdoor Sports Smart Watch Support","1. 2.19-inch TFT HD screen, 240x285 pixel resolution 2. Heart rate, blood pressure, blood oxygen data analysis and monitoring 3. Abnormal heart rate and...","https://luxtronics.in/product/wearables-c50-pro-19-tft-screen-19488","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337801A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337801_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337801_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337801_B3.jpg","1851.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0083378","19488","Black Orange","","adult","unisex","","",""
"19499","C39 Ultra 2.09 inch TFT Screen BT Outdoor Sports Smart Watch","1. 2.09-inch TFT HD screen, 240x285 pixel resolution 2. Heart rate, blood pressure, blood oxygen data analysis and monitoring 3. Abnormal heart rate and...","https://luxtronics.in/product/wearables-c39-ultra-09-tft-screen-19499","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008336801A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008336801A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008336801_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008336801_B2.jpg","1116.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0083368","19499","Glod Black","","adult","unisex","","",""
"19510","C69 Ultra 7 in 1 Set 2.09 inch TFT Screen BT Outdoor Sports Smart Watch","1. 2.09-inch TFT HD screen, 240x285 pixel resolution 2. Heart rate, blood pressure, blood oxygen data analysis and monitoring 3. Abnormal heart rate and...","https://luxtronics.in/product/wearables-c69-ultra-in-09-tft-19510","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337101A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337101A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337101A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337101A_3.jpg","1215.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0083371","19510","","","adult","unisex","","",""
"19517","C69 Pro 7 in 1 Set 2.09 inch TFT Screen BT Business Smart Watch","1. 2.09-inch TFT HD screen, 240x285 pixel resolution 2. Heart rate, blood pressure, blood oxygen data analysis and monitoring 3. Abnormal heart rate and...","https://luxtronics.in/product/wearables-c69-pro-in-09-tft-19517","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337401_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337401_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337401_B3.jpg","1221.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0083374","19517","Black Frame","","adult","unisex","","",""
"19526","C900 Ultra3 2.09 inch TFT Screen BT Smart Watch Support Gesture Answer","1. 2.09-inch TFT HD screen, 240x296 pixel resolution 2. Heart rate, blood pressure, blood oxygen data analysis and monitoring 3. Abnormal heart rate and...","https://luxtronics.in/product/wearables-c900-ultra3-09-tft-screen-19526","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337601A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337601_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337601_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008337601_B3.jpg","1041.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0083376","19526","Orange","","adult","unisex","","",""
"19541","L801 Smart Glasses with 8MP HD Camera Video Recording WiFi Transmission","1. Outline: 150 x 155mm 2. Strap material: Plastic body+metal shaft 3. Weight: The whole machine weighs 41.8g 4. Color: Black body+gradient... Explore more","https://luxtronics.in/product/smart-wear-l801-smart-glasses-8mp-hd-19541","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008380101A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008380101A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008380101A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0083801_B1.jpg","13170.00 INR","","in stock","Luxtronics","new","Smart Wear","Cameras & Optics > Cameras","","EDA0083801","19541","Black body Sunglasses","","adult","unisex","","",""
"19557","L802 Smart Glasses with 8MP HD Camera Video Recording WiFi Transmission","1. Outline: 150 x 155mm 2. Strap material: Plastic body+metal frame+metal shaft 3. Weight: The whole machine weighs 42.3g 4. Color: Black body+gradient...","https://luxtronics.in/product/smart-wear-l802-smart-glasses-8mp-hd-19557","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008380401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008380401A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008380401A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0083804_B1.jpg","13323.00 INR","","in stock","Luxtronics","new","Smart Wear","Cameras & Optics > Cameras","","EDA0083804","19557","Sunglasses Black Frame","","adult","unisex","","",""
"19724","Zeblaze Vibe 8 Rugged Outdoor Smart Watch 1.43 inch Screen 5 ATM and","1. Screen: 1.43 inch Ultra HD AMOLED, 466x466 pixels, 326 PPI, up to 1000 nit Brightness，Sapphire Glass Lens 2. Movement Sensor: 3-Axis Accelerometer and...","https://luxtronics.in/product/smartphones-zeblaze-vibe-rugged-outdoor-smart-19724","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008469201A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008469201A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008469201A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008469201A_3.jpg","10473.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0084692","19724","Black","","adult","unisex","","",""
"19132","CY32 1.39 inch IPS Screen Sports Smart Watch Supports BT Call / COFIT","1. Main chip: JL7014 2. Bluetooth version: 5.0 3. Heart rate sensor: 3602 4. Screen: 1.39-inch IPS color screen, 360x360 resolution 5. Battery capacity:...","https://luxtronics.in/product/smartphones-cy32-39-ips-screen-sports-19132","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008163201A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008163201A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008163201A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008163201_B1.jpg","3987.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0081632","19132","Black","","adult","unisex","","",""
"19153","HT34 1.75 inch IPS Screen 3ATM Outdoor Sports BT Smart Watch","1. CPU: AB5691 2. RAM: 578KB 3. ROM: 640KB 4. Flash: 128MB 5. Bluetooth version: BLE5.2 6. Heart rate sensor: HX3918 7. Acceleration sensor: STK8321 8....","https://luxtronics.in/product/smartphones-ht34-75-ips-screen-3atm-19153","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008163801A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008163801A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008163801A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008163801_B1.jpg","3573.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0081638","19153","Black","","adult","unisex","","",""
"19181","KC91 1.39 inch IPS Screen 3ATM Outdoor GPS Smart Watch with Flashlight","1. Main chip: JL7012A7 2. Memory: 578KB RAM + 128MB RAM 3. GPS chip: CC1165W WLCSP30 4. Pedometer sensor: 3-axis LIS2DOCTR 5. Heart rate sensor: HX3918 6....","https://luxtronics.in/product/smartphones-kc91-39-ips-screen-3atm-19181","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008164201A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008164201A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008164201A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008164201A_3.jpg","6078.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0081642","19181","Black","","adult","unisex","","",""
"19208","KT85 1.43 inch Screen 5ATM Outdoor Sports Smart Watch with Strong","1. Chipset: JL7012A6 2. FLASH memory: 128MB 3. Bluetooth version: HX3918 4. Heart rate sensor: HX3918 5. Gravity sensor: LIS2DOCTR 6. Screen: 1.43-inch...","https://luxtronics.in/product/smartphones-kt85-43-screen-5atm-outdoor-19208","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008164901A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008164901A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008164901A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008164901A_3.jpg","4629.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0081649","19208","Black","","adult","unisex","","",""
"19230","U13 2.2 inch IPS Curved Screen Smart Watch Supports BT Call","1. Main chip: JL7013A 2. Flash: 128MB 3. Bluetooth version: 5.3 4. Heart rate sensor: 3602 5. Acceleration sensor: ST8321 6. Screen: 2.2-inch IPS screen,...","https://luxtronics.in/product/smartphones-u13-ips-curved-screen-smart-19230","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008165601A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008165601A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008165601A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008165601_B1.jpg","3384.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0081656","19230","Black","","adult","unisex","","",""
"19253","U17 1.85 inch Ultra-thin Curved Screen IP68 Sports Smart Watch","1. Main chip: AB5691 2. Memory: 256KB+128MB 3. Bluetooth version: 5.0 4. Heart rate sensor: HX3918 5. Screen: 1.85-inch AMOLED curved screen, 390x450...","https://luxtronics.in/product/smartphones-u17-85-ultra-thin-curved-19253","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008166001A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008166001A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008166001A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008166001A_3.jpg","5151.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0081660","19253","Black","","adult","unisex","","",""
"19272","Yesido IO31 1.43 inch AMOLED Screen Smart Watch Support BT Call / Heart","1. 1.43-inch AMOLED high-definition screen 2. High-performance chip for smooth use and better experience 3. Daily activity health monitoring, sports...","https://luxtronics.in/product/wearables-yesido-io31-43-amoled-screen-19272","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008231701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008231701A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008231701A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008231701A_3.jpg","6894.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0082317","19272","","","adult","unisex","","",""
"18845","Sense 6 1.43 AMOLED Screen IP68 Waterproof Bluetooth Call Smartwatch","1. Full-screen Splendor: 1.43-inch round AMOLED retina display, even more high-definition. 2. Craftsmanship: Classic aesthetic design, 3D large curved...","https://luxtronics.in/product/smartphones-sense-43-amoled-screen-ip68-18845","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002922701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002922701A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0029227_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0029227_B2.jpg","7686.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","SYA0029227","18845","Pink","","adult","unisex","","",""
"18868","JOYROOM Venture Series JR-FV2 Smart Watch, Support Bluetooth Call /","Specifications 1. Series name: Venture Series 2. Model: JR-FV2 3. BT version: BT5.4 4. Memory: 128Mb 5. Water resistance: IP68 6. BT range: 10m 7. Screen...","https://luxtronics.in/product/audio-joyroom-venture-series-jr-fv2-18868","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008050701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008050701A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0080507_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0080507_B2.jpg","11049.00 INR","","in stock","Luxtronics","new","Audio","Electronics > Audio","","EDA0080507","18868","Orange","","adult","unisex","","",""
"18996","M01 Smart Glasses, with HD Camera","About Product 1. Material: TR90 2. Waterproof level: IP67 3. Memory: 113KB 4. Platform and version: China Science Blue Coat AB5656C3 /5.4 (single standard...","https://luxtronics.in/product/smart-wear-m01-smart-glasses-hd-18996","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002947301A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002947301A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0029473_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0029473_B2.jpg","7944.00 INR","","in stock","Luxtronics","new","Smart Wear","Cameras & Optics > Cameras","","SYA0029473","18996","Black","","adult","unisex","","",""
"19017","Zeblaze Stratos 4 Rugged Outdoor GPS Smart Watch 1.43 inch Screen 5 ATM","1. Screen: 1.43 inch AMOLED, 466x466 pixels, 391 PPI, up to 1000 nit Brightness，Corning Gorilla Glass Screen Material 2. GPS: Built-in GNSS and 6... Explore","https://luxtronics.in/product/smartphones-zeblaze-stratos-rugged-outdoor-gps-19017","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008152701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008152701A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008152701A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008152701A_3.jpg","18198.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0081527","19017","Black","","adult","unisex","","",""
"19033","MOMAX SW1S 1.83 inch Screen IP68 Waterproof Smart Sports Watch","1. Display: 1.83-inch TFT screen 240x284 resolution, full-screen touch, blue glass cover 2. Waterproof: IP68 3. MCU: ATS3085L 4. RAM: 128MB Flash 5....","https://luxtronics.in/product/smartphones-momax-sw1s-83-screen-ip68-19033","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008155201A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008155201A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008155201A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008155201A_3.jpg","7317.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0081552","19033","Black","","adult","unisex","","",""
"19050","MOMAX SW2S 1.38 inch Screen IP68 Waterproof Smart Sports Watch","1. Display: 1.38-inch TFT screen 240x240 resolution, glass cover 2. Waterproof: IP68 3. MCU: ATS3085L 4. RAM: 128MB Flash 5. Sensor: 3-axis sensor,...","https://luxtronics.in/product/smartphones-momax-sw2s-38-screen-ip68-19050","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008155401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008155401A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008155401A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008155401A_3.jpg","9531.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0081554","19050","Black","","adult","unisex","","",""
"19067","MOMAX SW3S 1.99 inch Screen 3ATM Waterproof Smart Sports Watch","1. Display: 1.99-inch AMOLED screen 410x494 resolution, 550NITS peak brightness, full-screen touch, glass cover 2. Waterproof: 3ATM 3. MCU: SF32LB563 4....","https://luxtronics.in/product/smartphones-momax-sw3s-99-screen-3atm-19067","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008155501A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008155501A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008155501A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008155501A_3.jpg","13029.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0081555","19067","Blue","","adult","unisex","","",""
"19110","CY29 1.32 inch AMOLED Screen Female Smart Watch Supports COFIT APP","1. Main chip: JL7012 2. Memory: 128M 3. Bluetooth version: BLE5.3+BT3.0 4. Heart rate sensor: VC30F-S 5. Screen: 1.32-inch AMOLED, 466x466 resolution,...","https://luxtronics.in/product/wearables-cy29-32-amoled-screen-female-19110","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008162701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008162701A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008162701A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA008162701A_3.jpg","4683.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0081627","19110","Black","","adult","unisex","","",""
"18093","Zeblaze GTS 3 GPS 2.01 inch Screen Health and Fitness Smart Watch 3 ATM","1. Screen: 2.01 inch TFT, 240x296 pixels, 260 PPI 2. GPS Positioning: Integrated GPS/BDS. Assisted GPS for fast fix times. 3. Sensors: Gravity sensor,...","https://luxtronics.in/product/smartphones-zeblaze-gts-gps-01-screen-18093","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007828001A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007828001A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007828001A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007828001A_3.jpg","8520.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0078280","18093","Space Gray","","adult","unisex","","",""
"18135","Bluetooth Calling AI Voice Assistant Life Waterproof Sports Smartwatch","1. Bluetooth version: 5.1 2. Screen resolution: 360 x 360 3. Battery capacity: 220mAh 4. Charging method: magnetic 5. Battery voltage: 3.7V 6. Power...","https://luxtronics.in/product/smartphones-bluetooth-calling-ai-voice-assistant-18135","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0605937001.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06059370_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06059370_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06059370_B3.jpg","6240.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","TBD06059370-1","18135","","","adult","unisex","","",""
"18315","AK61 BT Call Smart Watch, Support Blood Pressure / Heart Rate / Sports","Hardware Parameters: 1. Main chip: Realtek 8763EWE 2. Memory: 16MB FLASH + 160KB RAM, external expansion 128MB FLASH 3. Screen: 1.39 inch IPS Colorful...","https://luxtronics.in/product/smartphones-ak61-bt-call-smart-watch-18315","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007943301A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007943301A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007943301A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007943301A_3.jpg","4542.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0079433","18315","Black Steel","","adult","unisex","","",""
"18332","AK77 BT Call Smart Watch, Support Blood Oxygen / Blood Pressure / Heart","Features: 1. Jerry JL7013A6128M large memory, supporting BT dual mode 5.3 2. Support Bluetooth calls, one click connection, making call scenarios more...","https://luxtronics.in/product/smartphones-ak77-bt-call-smart-watch-18332","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007944001A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007944001A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007944001A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007944001A_3.jpg","5832.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0079440","18332","Black Steel","","adult","unisex","","",""
"18351","AK80 BT Call Smart Watch, Support Blood Oxygen / Blood Pressure / Heart","Features: 1. 8763EWE, 128M large memory, Bluetooth 5.1 protocol; 2. Support Bluetooth calls, one-click connection, more convenient call scenes; 3. Cool...","https://luxtronics.in/product/smartphones-ak80-bt-call-smart-watch-18351","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007944301A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007944301A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007944301A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007944301A_3.jpg","4860.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0079443","18351","Silver Mesh Steel","","adult","unisex","","",""
"18376","AK81 BT Call Smart Watch, Support Blood Pressure / Heart Rate / Sports","Hardware Parameters: 1. Main chip: Realtek 8763EWE 2. Memory: 16MB FLASH + 160KB RAM, external expansion 128MB FLASH 3. Screen: 1.46 inch IPS Colorful...","https://luxtronics.in/product/smartphones-ak81-bt-call-smart-watch-18376","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007944801A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007944801A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007944801A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007944801A_3.jpg","5124.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0079448","18376","Black Steel","","adult","unisex","","",""
"18399","AK82 BT Call Smart Watch, Support Blood Oxygen / Blood Pressure / Heart","Features: 1. 8773EWE, 128M large memory, BT 5.2 protocol; 2. Support BT calls, one-click connection, more convenient call scenes; 3. Cool UI, support drag...","https://luxtronics.in/product/smartphones-ak82-bt-call-smart-watch-18399","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007945501A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007945501A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007945501A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007945501A_3.jpg","5835.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0079455","18399","Space Gray  Steel","","adult","unisex","","",""
"18422","AK83 BT Call Smart Watch, Support Blood Pressure / Heart Rate / Sports","Hardware Parameters: 1. Main chip: Realtek 8763EWE 2. Memory: 16MB FLASH + 160KB RAM, external expansion 128MB FLASH 3. Screen: 1.46 inch IPS Colorful...","https://luxtronics.in/product/smartphones-ak83-bt-call-smart-watch-18422","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007945901A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007945901A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007945901A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007945901A_3.jpg","4827.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0079459","18422","Steel Blue Braid Silicone","","adult","unisex","","",""
"18452","BH11 4G LTE Android 8.1 Smart Watch, 2GB+16GB","Features: 1. Unisoc 8541, Android 8.1 2. Support BT calls, one-click connection, more convenient call scenes; 3. Cool UI, support drag operation + quick...","https://luxtronics.in/product/smartphones-bh11-4g-lte-android-smart-18452","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007946401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007946401A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007946401A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007946401A_3.jpg","15264.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0079464","18452","Black Steel","","adult","unisex","","",""
"18600","H77 1.43 inch AMOLED Screen Health and Fitness Smart Watch IP67","1. Screen: 1.43-inch AMOLED, 466x466 pixels, capacitive touch screen 2. Chip: JL7013 3. Memory: 512KB RAM + 4MB ROM 4. Sensor: SC7A20H G-sensor, LC09A...","https://luxtronics.in/product/wearables-h77-43-amoled-screen-health-18600","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007960401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007960401A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007960401A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007960401A_3.jpg","7089.00 INR","","in stock","Luxtronics","new","Wearables","Electronics > Wearable Technology > Smart Watches","","EDA0079604","18600","Silver","","adult","unisex","","",""
"18642","WK WH-08 Dreamer S Smart Watch, 2.01 inch Screen","1. Model: WH-08 2. Material: Zinc alloy 3. Wireless Version: BT3.0/Ble5.4 4. Screen Size: 2.01-inch Full Lamination 5. Frequency Response: 240x296 6....","https://luxtronics.in/product/smartphones-wk-wh-08-dreamer-smart-18642","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007986601A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007986601_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007986601_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA007986601_B3.jpg","3132.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0079866","18642","Black","","adult","unisex","","",""
